 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA;
11555995;"Archivos Lambda. El proyecto del Museo Munch de Oslo";"Entrada gratuita";"1";"1";"L,M,X,J,V,S,D";"";"2022-04-22 00:00:00.0";"2022-08-28 23:59:00.0";"";"Martes - domingo, 10:00 - 20:00 horas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=17419eebcfbdd710VgnVCM1000001d4a900aRCRD";"Archivos Lambda. El proyecto del Museo Munch de Oslo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e419eebcfbdd710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD";"CentroCentro";"1";"PLAZA";"CIBELES";"1";"RETIRO";"LOS JERONIMOS";"28014";"441277";"4474496";"40.419011767401095";"-3.692206111679657";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11591790;"Ari Tavares - Villa de Vallecas";"";"1";"0";"";"";"2022-10-22 00:00:00.0";"2022-10-22 23:59:00.0";"20:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e445847c2f4ce710VgnVCM1000001d4a900aRCRD";"Ari Tavares";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b845847c2f4ce710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9bd738d60b41c010VgnVCM2000000c205a0aRCRD";"Centro Juvenil El Sitio de mi Recreo (Villa de Vallecas)";"1";"CALLE";"REAL DE ARGANDA";"39";"VILLA DE VALLECAS";"SANTA EUGENIA";"28031";"447634";"4470066";"40.37953682427198";"-3.616901585603186";"/contenido/actividades/1ciudad21distritos";"";
11688087;"Arquitectura Atemporal 2022";"Gratuito";"0";"1";"M,X,J,V,S,D";"";"2022-06-10 00:00:00.0";"2022-08-07 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b6b1b1fee96d0810VgnVCM1000001d4a900aRCRD";"Arquitectura Atemporal 2022";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2bb1b1fee96d0810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD";"CentroCentro";"1";"PLAZA";"CIBELES";"1";"RETIRO";"LOS JERONIMOS";"28014";"441277";"4474496";"40.419011767401095";"-3.692206111679657";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11725141;"Artes en el Retiro";"";"1";"0";"";"";"2022-07-23 00:00:00.0";"2022-07-23 23:59:00.0";"10:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a949c0b0864b1810VgnVCM2000001f4a900aRCRD";"Itinerarios guiados matutinos";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e7b01130a93b1810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=796b8193c73c4210VgnVCM1000000b205a0aRCRD";"Centro de Información y Educación Ambiental El Huerto de El Retiro";"1";"PASEO";"FERNAN NUÑEZ";"2";"RETIRO";"LOS JERONIMOS";"28009";"441779";"4473428";"40.40943503279114";"-3.6861797800993257";"";"";
11712713;"Atraco a las 3 (1962)";"";"1";"0";"";"";"2022-08-14 00:00:00.0";"2022-08-14 23:59:00.0";"22:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=08b8e20e5a861810VgnVCM2000001f4a900aRCRD";"Cine de verano de Vicálvaro";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4a23f1b5f1761810VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CineActividadesAudiovisuales";"";
11693853;"Aulas";"";"0";"0";"";"";"2022-09-07 00:00:00.0";"2023-06-30 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f3ed11e4daf0810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD";"Teatro Español";"1,6";"CALLE";"PRINCIPE";"25";"CENTRO";"CORTES";"28012";"440597";"4474036";"40.41482868269558";"-3.7001663599562105";"/contenido/actividades/TeatroPerformance";"";
11588167;"Autodefensa emocional";"";"1";"0";"";"";"2022-07-21 00:00:00.0";"2022-07-21 23:59:00.0";"11:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=baf91d952aabe710VgnVCM1000001d4a900aRCRD";"Autodefensa emocional";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d22f777612bf5610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e58c855a64315610VgnVCM2000001f4a900aRCRD";"Espacio de Igualdad Nieves Torres. Chamartín";"1";"CALLE";"ENRIQUE JARDIEL PONCELA";"8";"CHAMARTIN";"NUEVA ESPAÑA";"28016";"443189";"4479129";"40.46088981165102";"-3.6700689174427326";"";"/usuario/Mujeres";
11721603;"Autodefensa feminista";"";"1";"1";"J";"21/7/2022;";"2022-07-14 00:00:00.0";"2022-07-28 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=14297064cf4a1810VgnVCM2000001f4a900aRCRD";"Autodefensa emocional para mayores";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=be92af3d27f10710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cb3655d1b6742610VgnVCM1000001d4a900aRCRD";"Espacio de Igualdad Elena Arnedo Soriano. Retiro";"1";"CALLE";"ARREGUI Y ARUEJ";"31";"RETIRO";"ADELFAS";"28007";"443307";"4472652";"40.40254931370529";"-3.668092320219012";"/contenido/actividades/CursosTalleres";"/usuario/Mujeres,/usuario/Mayores";
11429146;"Aventuras en el bosque, la fiesta de la amistad";"";"1";"0";"";"";"2022-08-28 00:00:00.0";"2022-08-28 23:59:00.0";"19:00";"Títeres, a cargo de la Compañía Titirisueños Edad recomendada a partir de 2 años Pictogramas de apoyo- e intérprete de lenguaje de signos";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=15bc17e7fe16a710VgnVCM1000001d4a900aRCRD";"Festival de Títeres";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d78ee44003b95510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e537b503a71c010VgnVCM1000000b205a0aRCRD";"Auditorio al aire libre. Parque de la Vaguada";"0";"PASEO";"VAGUADA";"13";"FUENCARRAL-EL PARDO";"EL PILAR";"28029";"439712";"4481297";"40.48016602497203";"-3.7112978051427574";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños";
11722108;"Aventuras en el bosque, la fiesta de la amistad.";"";"1";"0";"";"";"2022-07-24 00:00:00.0";"2022-07-24 23:59:00.0";"20:00";"Espectáculos de Teatro de calle en Plaza Distrito de Latina, anexo al edificio de la Junta Municipal de Latina    Espectáculo de marionetas de producciones titirisueños. Edades recomendadas: a partir de 3 años.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ceb4b830305a1810VgnVCM1000001d4a900aRCRD";"Veranos de Latina 2022";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f193ff3ada2a1810VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Jovenes,/usuario/Niños,/usuario/Familias";
11728442;"Bajo Las Estrellas De París";"";"1";"0";"";"";"2022-07-22 00:00:00.0";"2022-07-22 23:59:00.0";"22:00";"Título original: Sous les Etoiles de ParisAño: 2020Duración: 86 min.País: FranciaDirector: Claus DrexelReparto: Catherine Frot, Dominique Frot, Mahamadou Yaffa, Jean-Henri Compère, Emilie Favre Bertin,Género: Drama | Drama social. Pobreza. Inmigración Edad recomendada: Película apta para todos los públicos. Sinopsis: Christine (Catherine Frot) es una sintecho que vive en París. Una noche de invierno encuentra a Suli (Mahamadou Yaffa), un niño eritreo de 8 años, sollozando frente a su refugio y que no habla francés. Unidos por sus condición de marginales, ambos se embarcarán en un viaje emocional para intentar encontrar en París a la madre del niño.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b03cec7e4b2d1810VgnVCM1000001d4a900aRCRD";"Cine verano Distrito de Ciudad Lineal 2022";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f851ba84669a1810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c6237b503a71c010VgnVCM1000000b205a0aRCRD";"Auditorio al aire libre. Parque del Calero";"1";"CALLE";"JOSE DEL HIERRO";"3";"CIUDAD LINEAL";"CONCEPCION";"28027";"444836";"4476387";"40.43629956289038";"-3.6504096146979457";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11722970;"Bebé jefazo";"";"1";"0";"";"";"2022-08-13 00:00:00.0";"2022-08-13 23:59:00.0";"22:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4ac7c709fa9a1810VgnVCM1000001d4a900aRCRD";"Cine de verano en Barajas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=45df70f387f81810VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CineActividadesAudiovisuales";"";
11580799;"Bengala, una vida en doce asaltos (Hortaleza)";"";"1";"0";"";"";"2022-10-14 00:00:00.0";"2022-10-14 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=43f58e4cbaa9e710VgnVCM2000001f4a900aRCRD";"Bengala, una vida en doce asaltos? (Hortaleza)";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a8638e4cbaa9e710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=66a7cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Carril del Conde (Hortaleza)";"1";"CALLE";"CARRIL DEL CONDE";"57";"HORTALEZA";"CANILLAS";"28043";"444516";"4479119";"40.46088953531134";"-3.6544210187969433";"/contenido/actividades/1ciudad21distritos";"";
11591354;"Biblioteca: Una habitación propia";"";"1";"1";"L,M,X,J,V";"";"2022-01-03 00:00:00.0";"2022-12-30 23:59:00.0";"10:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=561c7f4beb4ce710VgnVCM2000001f4a900aRCRD";"Biblioteca: Una habitación propia";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f46f25eae8975710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7b6882025c4b2610VgnVCM2000001f4a900aRCRD";"Espacio de Igualdad Lucrecia Pérez. Fuencarral-El Pardo";"1";"CALLE";"MANRESA";"1";"FUENCARRAL-EL PARDO";"VALVERDE";"28034";"441386";"4482508";"40.49120609425076";"-3.6916379633219116";"/contenido/actividades/ClubesLectura";"";
11715809;"Buscando a la mágica Doremi + animación. Junichi Sato, Haruka Kamatani";"";"1";"0";"";"";"2022-07-23 00:00:00.0";"2022-07-23 23:59:00.0";"22:15";"Lugar: AUDITORIO DE LOS JARDINES DE LA JUNTA MUNICIPAL. Plaza de los Cuatro Elementos. C. María Sevilla Diago 15";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d263df0bf7081810VgnVCM2000001f4a900aRCRD";"Buscando a la mágica Doremi + animación. Junichi Sato, Haruka Kamatani";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b8f1df0bf7081810VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CineActividadesAudiovisuales";"/usuario/Niños";
11731045;"Café mezclao";"";"1";"0";"";"";"2022-07-24 00:00:00.0";"2022-07-24 23:59:00.0";"22:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9527527434ce1810VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/Musica";"";
11716835;"Calamati + animación";"";"1";"0";"";"";"2022-08-27 00:00:00.0";"2022-08-27 23:59:00.0";"22:15";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8e5b55b771681810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a395946be351c010VgnVCM2000000c205a0aRCRD";"Centro Cultural Auditorio Parque El Paraíso (San Blas - Canillejas)";"1";"AVENIDA";"ARCENTALES";"4";"SAN BLAS-CANILLEJAS";"HELLIN";"28037";"447225";"4475668";"40.42996840999023";"-3.622184001035289";"/contenido/actividades/CineActividadesAudiovisuales";"/usuario/Niños";
11712714;"Calamity (2020)";"";"1";"0";"";"";"2022-08-19 00:00:00.0";"2022-08-19 23:59:00.0";"22:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fbc8e20e5a861810VgnVCM2000001f4a900aRCRD";"Cine de verano de Vicálvaro";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4a23f1b5f1761810VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CineActividadesAudiovisuales";"";
11693997;"Camerino";"Entrada libre";"0";"1";"M,X,J,V,S,D";"";"2022-10-05 00:00:00.0";"2023-07-31 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8642d11e4daf0810VgnVCM1000001d4a900aRCRD";"Camerino";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a352d11e4daf0810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD";"Teatro Español";"1,6";"CALLE";"PRINCIPE";"25";"CENTRO";"CORTES";"28012";"440597";"4474036";"40.41482868269558";"-3.7001663599562105";"/contenido/actividades/Exposiciones";"";
11727204;"Caminando por Madrid. Ciudad amigable.";"";"1";"0";"";"";"2022-07-22 00:00:00.0";"2022-07-22 23:59:00.0";"09:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3c5bbb086d8c1810VgnVCM2000001f4a900aRCRD";"¡Bienvenida Mrs. Marsha! Y Sylvia y Debbie y Jade y...";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8d115b7f0853c710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a3ab855a64315610VgnVCM2000001f4a900aRCRD";"Espacio de Igualdad Carme Chacón. Hortaleza";"1";"CALLE";"MATAPOZUELOS";"2";"HORTALEZA";"CANILLAS";"28043";"444876";"4479190";"40.46155641637237";"-3.6501714580414126";"/contenido/actividades/ExcursionesItinerariosVisitas";"/usuario/Mujeres";
10359034;"Campamento CDM Vicente del Bosque";"";"1";"1";"L,M,X,J,V,S,D";"";"2022-08-01 00:00:00.0";"2022-08-12 23:59:00.0";"";"el 1 a 12 de agosto de 2022 Horario de 11 a 17:30 horas Número de plazas: 35 3 de diversidad funcinal 2 de apoyo motórico";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=faca921db461c510VgnVCM2000001f4a900aRCRD";"Campamento Centro Deportivo Municipal Vicente del Bosque";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e0858204b261c510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e156b0c40971c010VgnVCM1000000b205a0aRCRD";"Centro Deportivo Municipal Vicente del Bosque";"1";"AVENIDA";"MONFORTE DE LEMOS";"13";"FUENCARRAL-EL PARDO";"LA PAZ";"28029";"441216";"4481146";"40.4789135943213";"-3.693540659747283";"/contenido/actividades/ActividadesDeportivas";"/usuario/Niños";
11639450;"Campamento de Inglés y Teatro";"205 euros por semana";"0";"1";"L,M,X,J,V";"1/8/2022;2/8/2022;3/8/2022;4/8/2022;5/8/2022;/8/2022;9/8/2022;10/8/2022;11/8/2022;12/8/2022;8/8/2022;15/8/2022;16/8/2022;17/8/2022;18/8/2022;19/8/2022;22/8/2022;23/8/2022;24/8/2022;26/8/2022;";"2022-06-27 00:00:00.0";"2022-09-02 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ac58cb4900df710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD";"Matadero Madrid";"1";"PLAZA";"LEGAZPI";"8";"ARGANZUELA";"CHOPERA";"28045";"440946";"4471394";"40.391054868587204";"-3.6958072892892155";"/contenido/actividades/Campamentos";"/usuario/Niños";
11685731;"Campamento del Price 2022";"";"0";"1";"L,M,X,J,V";"";"2022-06-27 00:00:00.0";"2022-07-22 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=900a057362cb0810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=432257258ae5d010VgnVCM1000000b205a0aRCRD";"Teatro Circo Price";"1";"RONDA";"ATOCHA";"35";"ARGANZUELA";"PALOS DE MOGUER";"28012";"440723";"4473051";"40.40596423138839";"-3.698601359753866";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
10360715;"Campamento multiactividad con pernoctación segundo turno";"";"1";"1";"L,M,X,J,V,S,D";"";"2022-07-16 00:00:00.0";"2022-07-30 23:59:00.0";"";"Edad de 8 a 14 años Número de plazas: 25 3 de diversidad funional y 2 con apoyo motórico";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6bd3b191c3b1c510VgnVCM1000001d4a900aRCRD";"Campamento multiactividad con pernoctación.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e3d1b191c3b1c510VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/Campamentos";"/usuario/Niños";
10074805;"Campamento Urbano CC Alfredo Kraus segunda quincena";"";"1";"1";"L,M,X,J,V,S,D";"";"2022-07-18 00:00:00.0";"2022-07-29 23:59:00.0";"";"Del 18 al 29 de julio  Horario de 9 a 16 horas Número de Plazas:25,  3 de diversidad funcional y 2 de apoyo motórico";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c4592486dd7e4510VgnVCM1000001d4a900aRCRD";"Campamentos Urbanos 2021. Mes de julio";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9624faa4717e4510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7337cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Alfredo Kraus (Fuencarral - El Pardo)";"1";"GLORIETA";"PRADERA DE VAQUERIZAS";"9";"FUENCARRAL-EL PARDO";"MIRASIERRA";"28035";"438848";"4482487";"40.49082275610172";"-3.7216054330053647";"/contenido/actividades/Campamentos";"/usuario/Niños";
10956383;"Campamento Urbano CC La Vaguada primer turno";"";"1";"1";"L,M,X,J,V,S,D";"";"2022-08-01 00:00:00.0";"2022-08-12 23:59:00.0";"";"Del 1 al 12 de agosto Horario de 9 a 16 horas. Servicio de acogida desde las 8 horas Número de Plazas: De 3 a 12 años: 25 De diversidad funcional:  3 De apoyo motórico: 2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b99d93db514ea610VgnVCM2000001f4a900aRCRD";"Campamentos Urbanos 2021. Mes de agosto";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=030e7815bd3ea610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=09691e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural La Vaguada (Fuencarral - El Pardo)";"1";"AVENIDA";"MONFORTE DE LEMOS";"38";"FUENCARRAL-EL PARDO";"EL PILAR";"28029";"439894";"4481167";"40.47900813206291";"-3.709138377702435";"/contenido/actividades/Campamentos";"/usuario/Niños";
10956387;"Campamento Urbano CC La Vaguada segundo turno";"";"1";"1";"L,M,X,J,V,S,D";"";"2022-08-16 00:00:00.0";"2022-08-31 23:59:00.0";"";"Del 16 al 31 de agosto Horario de 9 a 16 horas. Servicio de acogida desde las 8 horas Número de Plazas: De 3 a 12 años: 25 De diversidad funcional:  3 De apoyo motórico: 2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d6ed93db514ea610VgnVCM2000001f4a900aRCRD";"Campamentos Urbanos 2021. Mes de agosto";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=030e7815bd3ea610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=09691e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural La Vaguada (Fuencarral - El Pardo)";"1";"AVENIDA";"MONFORTE DE LEMOS";"38";"FUENCARRAL-EL PARDO";"EL PILAR";"28029";"439894";"4481167";"40.47900813206291";"-3.709138377702435";"/contenido/actividades/Campamentos";"/usuario/Niños";
